%time,field.data
701704000000,17.3803694402
701717000000,17.3502891618
701805000000,17.2320170233
701819000000,17.2053288716
701904000000,17.0697607952
701917000000,17.0316883001
702004000000,16.9372107655
702017000000,16.9366986729
702104000000,16.8590330316
702117000000,16.8576655893
702206000000,16.8033856334
702218000000,16.8087082518
702306000000,16.8385732536
702317000000,16.8504203959
702406000000,16.8990682052
702418000000,16.8990682052
702506000000,17.1587798436
702518000000,17.2754422065
702605000000,17.3319724743
702617000000,17.4609040231
702707000000,17.6128661644
702718000000,17.6128661644
702805000000,18.0472496216
702817000000,17.8956877796
702904000000,18.4722650533
702917000000,18.4722650533
703004000000,18.401852561
703018000000,18.5816846366
703104000000,18.4029472595
703118000000,18.4841556339
703204000000,18.2295894864
703218000000,18.305208725
703304000000,17.8861426772
703318000000,17.8652754845
703404000000,17.4048464474
703417000000,17.2740967466
703504000000,16.6051627603
703519000000,16.5678122837
703604000000,16.0649821323
703617000000,15.9509330779
703704000000,15.524643444
703718000000,15.3650935804
703804000000,14.7528456899
703817000000,14.7528456899
703909000000,14.1632092311
703917000000,14.2093858635
704004000000,13.5235511647
704017000000,13.528955068
704104000000,12.8453424124
704119000000,12.7058516565
704204000000,12.2014292212
704218000000,12.141567309
704304000000,11.4487092365
704317000000,11.3342804706
704404000000,10.8229568139
704417000000,10.6938975545
704504000000,10.0319785725
704522000000,9.89179965584
704604000000,9.38729621322
704620000000,9.24481389822
704704000000,8.81501966544
704717000000,8.67718052665
704804000000,8.26161657594
704818000000,8.17646867613
704904000000,7.78655796491
704918000000,7.76352654392
705004000000,7.61963692836
705017000000,7.64084672024
705104000000,7.72374326305
705118000000,7.70601527356
705204000000,8.00160296981
705218000000,8.16917887941
705304000000,8.6326934342
705317000000,8.61514236339
705404000000,9.04080092921
705417000000,9.02313585637
705504000000,9.37110141555
705518000000,9.70251911228
705604000000,9.61565478838
705617000000,9.85194664434
705704000000,9.65304903353
705717000000,9.65304903353
705804000000,9.92370263145
705817000000,9.92070685988
705904000000,10.6919163292
705918000000,10.082771479
706005000000,10.7411709906
706018000000,10.7411709906
706104000000,10.5330625287
706119000000,10.5203933663
706204000000,10.0576170137
706217000000,10.2205516872
706304000000,9.29449632905
706317000000,9.34784982203
706404000000,8.24932910073
706418000000,8.02272589179
706504000000,7.24058255951
706518000000,6.93148360133
706604000000,6.39944579152
706618000000,6.30846457282
706704000000,5.67505476936
706717000000,5.57547796621
706804000000,4.9050941062
706818000000,4.89243934346
706904000000,4.33109687148
706917000000,4.31301856151
707004000000,3.77167959265
707018000000,3.74879388625
707104000000,3.3212869757
707117000000,3.25701438499
707204000000,2.82959520387
707217000000,2.76973095145
707308000000,2.2522446898
707317000000,2.23150253402
707404000000,1.76467145366
707417000000,1.76520229653
707504000000,1.28818015762
707518000000,1.2877047663
707604000000,0.9323075434
707617000000,0.975993690127
707704000000,0.835964313592
707717000000,0.892051170141
707804000000,1.0178566403
707818000000,1.10892237709
707904000000,1.45951879016
707918000000,1.5500539222
708004000000,1.97996134262
708018000000,2.00306451825
708104000000,2.36068959249
708117000000,2.34262554794
708204000000,2.76677939008
708217000000,2.75830362001
708304000000,3.17141185326
708318000000,3.2020161047
708410000000,3.66060898811
708417000000,3.66060898811
708506000000,4.1392320573
708517000000,4.13623454647
708604000000,4.47770252473
708617000000,4.47770252473
708706000000,4.70498402075
708717000000,4.71650979368
708806000000,5.2593583117
708817000000,5.2467681486
708905000000,5.77041864712
708918000000,5.77041864712
709004000000,6.30355963145
709017000000,6.37253502593
709104000000,6.96906649757
709117000000,7.08868437397
709204000000,7.47479098658
709217000000,7.78218687859
709304000000,8.4468334352
709319000000,8.64478614177
709404000000,8.83237078243
709417000000,9.5085282212
709504000000,9.73081350896
709518000000,10.4034840831
709604000000,10.7935262003
709618000000,11.1978213965
709704000000,11.7146686229
709719000000,11.7901349689
709804000000,12.8328665065
709817000000,12.790309897
709904000000,13.8697571365
709917000000,13.8697571365
710005000000,15.0251439587
710017000000,15.0251439587
710104000000,16.1122725488
710117000000,16.2199987678
710205000000,17.2002396051
710217000000,17.3889511111
710305000000,17.9089130315
710317000000,18.3039563031
710404000000,19.1853338093
710418000000,19.3981656465
710504000000,20.3573963974
710517000000,20.5583123857
710604000000,21.7365585682
710619000000,21.8655544539
710704000000,23.1295788025
710717000000,23.0473126769
710804000000,24.1496766092
710818000000,24.5332845874
710904000000,25.4351806753
710917000000,25.7526505374
711004000000,26.7996254556
711018000000,27.1222355623
711104000000,28.2839635218
711117000000,28.693481089
711204000000,29.6052885768
711219000000,29.9268682912
711304000000,30.7230975684
711317000000,31.0744096586
711404000000,31.9566989138
711418000000,32.2190597042
711504000000,33.3756335717
711518000000,33.3495492529
711604000000,34.7778880164
711617000000,34.620857288
711704000000,35.5691998638
711717000000,35.5715172626
711804000000,36.3502138606
711818000000,36.8209938216
711904000000,36.9576675471
711918000000,37.1198328417
712004000000,37.3594496257
712017000000,37.4435571881
712104000000,37.7374637039
712118000000,37.6720741742
712204000000,38.0845708698
712218000000,37.833625433
712304000000,38.278883147
712318000000,38.1147485778
712404000000,38.1820335675
712417000000,38.3247319634
712504000000,38.2069722658
712518000000,38.2056466847
712604000000,38.2541755065
712618000000,38.2540776238
712704000000,38.3337121969
712719000000,38.3337121969
712804000000,38.5366441381
712817000000,38.4874327856
712904000000,38.6158998503
712918000000,38.6986095327
713005000000,38.7505899495
713017000000,38.8445290295
713105000000,39.0983927866
713117000000,39.0939221342
713204000000,39.3352501275
713218000000,39.5419877831
713304000000,39.6526862613
713318000000,39.7264856149
713404000000,40.632777171
713417000000,40.4196321471
713505000000,41.0447598645
713519000000,41.3897312792
713604000000,41.7808497416
713618000000,41.7808497416
713704000000,42.4642326043
713717000000,42.5533529741
713804000000,43.8936259533
713817000000,43.8936259533
713904000000,44.3113681321
713918000000,44.5254017212
